snr_db,label,Kurtosis,Skewness,Rising time (ns),RMS delay spread (ns),Rician K-factor
0,1,-0.734026336852204,0.6520025540365674,30.50661484372167,15.76210372908615,0.525268233292032
0,1,-0.8937534456523513,0.6352121605773723,54.95150035401056,34.53275522852581,0.6928000235022768
0,1,0.9100895354627219,1.6182386849997583,42.50720779112426,31.77186470053013,1.6502397984835335
0,1,-0.9006422502278504,0.5403874123558954,48.79537882825302,24.760425899270306,0.329768493571721
0,1,-0.8974427602579018,-0.2163444367043648,43.2523726750057,19.592109950342635,0.3414389892727399
0,1,0.6529144452371471,1.4927388469069869,10.217681671453356,9.939172915148935,1.7048156801791075
0,1,-1.3256792455686042,0.657592202695723,20.37850451654507,10.922426448504396,0.7432434384178949
0,1,-0.8594433734914557,0.6725113872901726,69.32299846119133,41.258142023106835,0.7165495506903516
0,1,-1.224065789929985,0.5693413064456282,19.59846271057191,9.343488555209708,0.5923268698988197
0,1,-0.5998389285808448,0.8421504461406855,22.076877651541775,10.169109037119865,0.933721004996893
0,1,-1.4140320730667517,0.33661279016067286,61.068663611410244,26.298804273159856,0.4846787520363779
0,1,-0.8758973544457715,0.27810070372213147,48.84744976897421,28.436217841667318,0.5179898377279317
0,1,-1.3605691270013265,0.5763564707446295,12.459713784012429,27.981646676885266,0.7283267498879172
0,1,-1.4980211457777206,0.28746099520164614,43.44460646681608,27.84380254785588,0.4391840244660438
0,1,1.062006922417547,1.7188153289665307,25.809730364725883,13.098732985377456,3.546040600210694
0,1,1.1951911408139235,1.7861645641587427,0.0,13.238847436948676,11.059304288607002
0,1,-1.6953304006873129,0.14106793209801982,30.299364809847106,14.912421415252144,0.5083458958600967
0,1,-1.412546147562882,0.5791546748229054,39.67320069939872,17.312893347717566,0.5488263979905406
0,1,0.8448920470070989,1.607070151904404,14.749686220723305,8.950997726595155,1.9202383286623206
0,1,-1.4477227570466042,0.44724189864560204,5.6852215609881,7.053220557313608,0.6761758006340876
0,1,0.29913716332386153,1.3375340757615348,28.022975037928155,15.630787144114768,1.0195493940030473
0,1,-0.9745522047592021,0.7528538007579317,29.478551269134208,12.17599046472839,0.7241558013498995
0,1,-0.12178527772695213,1.101974967877409,29.251362617284627,16.18795086105115,1.0789475672688074
0,1,1.0869220743388581,1.7266953107613596,36.7096719714543,16.149800226988983,2.7316928485298853
0,1,1.0288681704391314,1.6916462330684932,19.45295792936343,20.855089922283764,2.294314269419696
0,1,-0.15599886098299365,1.203241510454621,5.903375713771072,2.9491984104671443,1.2237170275685152
0,1,0.8771176149525921,1.603941522914523,31.165660180903267,15.727600043117066,1.5747055634966869
0,1,-1.3187005917070456,0.7385646865930712,9.042856226886833,9.440207228005951,0.7960602784683585
0,1,-1.417935408035094,0.1666809163118612,33.490587233602994,23.264375954980416,0.5296250868311074
0,1,-0.636532245520034,0.8142859575848169,38.718924072648086,17.774276811168992,0.7250123868585104
0,1,1.1244563072614335,1.7474828231563015,11.210498278741625,8.530832378956298,2.5613882274990156
0,1,1.086777934616439,1.7298805388014897,17.474130521553533,11.021362137841924,1.9061175216602155
0,1,-0.749658648940223,0.950940914116027,8.912053626212126,11.28915862804112,1.0942581763283372
0,1,1.0830312621007767,1.7238669932799506,23.137487226292823,14.009126968407385,1.4617561770887015
0,1,-1.243689022095364,0.6595864369933738,55.85199955286859,29.034279895094343,0.6862902167260514
0,1,-1.2270114394467297,0.7412306259060562,41.932683897972026,29.848037193679826,0.6919510793803848
0,1,1.1322232458271593,1.7518017500103504,15.857526289280948,10.484468876481435,3.6385265868497036
0,1,-0.16635567717276922,1.0410671350033192,60.246320251074124,26.97893871382535,1.0336156684020488
0,1,-1.290046093932852,0.732357149422452,38.32126471945612,21.363626346536265,0.8130504014195572
0,1,-1.2277415956012163,0.383906292058968,31.0216489083326,13.97749929618493,0.6166319316046132
0,1,0.6797635509720639,1.5306069263117572,14.765810335379026,13.17985558682993,1.8636594913164355
0,1,0.42894486840687085,1.3682502474184266,31.334458412615767,20.87948365402467,1.372120339502311
0,1,0.7181748397640111,1.5573835687653559,37.7516465717148,20.921107380253574,2.4167614160627724
0,1,0.06292977649877995,1.1310131465971502,40.24041067869051,18.977825652794067,0.7225088221781836
0,1,0.5467093453862817,1.4732844227744868,3.4487109406667096,6.170953332035535,1.5507439702608086
0,1,-0.8435336280512185,0.8190000663984122,8.288391627744996,29.973409018955863,0.9541694920086935
0,1,0.7743805005530793,1.564037647311523,23.69388534785547,31.986430299943294,1.4446212555872735
0,1,0.9722158991470526,1.659702164821044,47.93492553374706,22.78637412735805,2.0250357084100297
0,1,0.7202432136514507,1.5298767267479052,54.88999586232246,32.376115002020335,0.9458827365665539
0,1,1.0681715997226053,1.7133084228247015,45.718523407085755,22.56393650940815,2.425281839311255
0,1,-0.1086826623951409,1.0161711421933928,20.267983185838787,12.060581604464566,0.7007731761174137
0,1,0.6702826559160475,1.4989965082967176,11.86561008962833,5.501560293522939,0.830699967252263
0,1,-1.4943045503895138,0.49939607935271485,16.858363709159192,15.287147703728817,0.5812838269602711
0,1,-1.1654796215708476,0.475617210990136,55.45046946386195,34.24484012989862,0.5903062333496605
0,1,0.30617966091184323,1.3609920435772362,152.50484100050005,93.76634278196137,1.5552264476884854
0,1,-0.6466972713895602,0.833675913845482,12.116442348139534,7.733598937992044,0.7676058299156014
0,1,1.1562184881005209,1.764039379107005,7.885836043112903,6.554569950802068,4.184687312389996
0,1,-1.6493354204212491,0.06761261975464687,27.526720040058827,11.966474268355086,0.3669140163668066
0,1,-0.001221387903598714,1.249205820161379,29.8986353210023,19.717490324930036,1.7020601465658813
0,1,-0.18410323854422872,1.1796813943084217,47.491625662135604,20.69480682909563,1.1010478369891101
0,1,0.16732599866731324,1.2325533110554618,20.420805361635956,14.631935362309424,1.035724564413238
0,1,-0.14469844600766235,1.0716148995590296,32.26560783197223,15.831810467535037,0.9402476808889694
0,1,1.1494579508612324,1.7609591856297238,17.13738937201243,30.222297144723257,4.776335484782161
0,1,1.1789002906828356,1.7770995380448407,0.6223352997001658,20.518816287331262,6.16160981283871
0,1,-1.406418238140031,0.3200236519881753,11.907820434202385,5.42040485269064,0.5619789897959427
0,1,0.9376137049735562,1.6568921457201873,28.983233314276994,23.47459408731543,3.0878478759689765
0,1,1.079094121761342,1.7178436450939156,22.637514563819025,13.290709940018415,2.0123644890612753
0,1,0.4312749682077044,1.3635529236993418,41.65707166030235,19.46802765847372,1.2274877869219316
0,1,0.06266905674737089,1.15023008650841,18.175213189215462,12.251511556066841,0.9784742001718886
0,1,0.8815353258511043,1.62504429518189,6.706030117352478,9.613286276192515,2.287353682196629
0,1,0.662468938857617,1.4832747006578497,16.951749010046143,8.153350004242135,0.9552360533417702
0,1,-1.077526056979202,0.28941847240484647,17.5524893688508,29.656204998538833,0.44903208076214796
0,1,1.1048652580583553,1.7348983419305701,13.361382492919404,9.626718972067422,2.763565232821923
0,1,-0.12759145847040942,1.1036543770347504,21.884681347828774,17.733166630462563,1.225011995973487
0,1,-0.9613217245948302,0.6301721517169365,76.14383941772869,40.92154303041009,0.9042467130960731
0,1,1.02220802670241,1.6909067148854289,21.893174218541052,16.48979875655715,1.868638735879333
0,1,1.193325226628195,1.7851124137008285,20.54049077084276,25.399565281172944,3.0482095417823643
0,1,0.7849321383341819,1.5635594691836072,58.90290652218752,44.376967374212654,1.7884087703003875
0,1,0.052410161867637584,1.2525353015200238,18.09526751018631,12.256453629111457,1.2245047121624317
0,1,1.063243147263826,1.7176759677776177,1.0975070534973688,14.491665840638346,3.8614217170132803
0,1,0.2591986045437613,1.2695931157866887,15.903523208530897,9.249806330536261,0.9039088986133487
0,1,-1.6629546311477896,0.26591156998126475,9.80717806571519,6.243886205733819,0.5873444962984842
0,1,-1.4542621636343425,0.5305467923875452,12.564692573743974,13.30483449854549,0.5050851834919722
0,1,-1.3999459854454723,0.0891242895599001,59.802592719825924,31.1601746431721,0.44649694292356984
0,1,0.6191698984543805,1.496616065177819,7.922149362955051,22.67398501423999,1.9658018222793954
0,1,-0.5793329191484768,0.782496520267833,30.48502085093336,21.305814238223626,0.7341499264925486
0,1,1.0342729262860377,1.7054328789981392,5.13937516273187,9.04336257214148,2.6610541997959216
0,1,-1.107947713379105,0.30311872499829745,17.614495828046714,9.751260145787304,0.3442789217387393
0,1,0.16425334003803993,1.139868580347274,21.73558140120806,19.119437078093885,0.9477283808806258
0,1,-1.1802588944093444,0.807611804796788,49.0613063590968,25.616142934393057,0.7331091211503855
0,1,-1.5665207140026223,0.44539625956982276,45.21711649846544,25.654696622228148,0.7255270129656066
0,1,1.0525617358980526,1.7084925361903058,33.17344266029043,16.15763542336415,2.9751213734699467
0,1,1.1043952594199036,1.7383850684997866,26.419181408874074,35.9147172208684,3.402169736743542
0,1,0.8748449859749239,1.6154135462398502,26.959574598897014,11.114840682205868,1.7589910648062952
0,1,0.6499511993723632,1.4798231329621092,22.316664725469117,15.427439334680443,1.4634804745430285
0,1,0.6444576645892717,1.5106066178805821,26.685483743215386,12.726876034656419,1.295176973253911
0,1,-0.9979941671094168,0.5335280746793636,9.591653615485054,6.554468809447684,0.6343983102867268
0,1,0.3930836926324113,1.359790755165397,27.230442072455837,14.459613754698298,1.0659012458507384
0,1,-1.4035021669907048,-0.2779713777733162,51.93613903174954,21.79391366330896,0.4121838394866208
0,1,0.6343882320508816,1.4404192004156757,46.79958713852936,25.428764911262636,1.1594629607841422
0,1,-0.9214564294853869,0.4802275545132095,66.05254906176198,30.592464384591796,0.6584458652448238
0,1,-1.2017698275256523,0.7060781150843725,20.507746210733494,10.43811575050443,0.7409682721012746
0,1,-0.12741574934126376,0.9167961929684388,37.69845094370375,16.577451345150322,0.4523579838159829
0,1,-1.1192633566941257,0.3125004266700456,56.8318191611917,27.525418108134932,0.5940029801935274
0,1,-1.1355986335287667,0.17474187924795728,66.76170601170664,35.26792554681667,0.5073117795080598
0,1,-0.01679022868170854,1.1067122987081968,18.660412762356536,17.230236036083845,0.8672835331169138
0,1,-0.8985656984313275,0.7246690816462944,87.47904417670081,56.07266337915345,0.687401417233249
0,1,-1.5038299234642363,0.5488468045554533,59.261557874161895,28.11018510431892,0.5632385949645367
0,1,0.7915484663488477,1.593765640457916,2.1929515472746366,3.6756281600510823,3.5809478331068614
0,1,0.500341084735235,1.4162027778501498,19.959471366932423,20.720918668785377,1.4619087944242424
0,1,-1.2513675530281265,0.41236789624722225,71.72889643146114,33.226629309836596,0.5669781371988117
0,1,0.6032051821989253,1.4706683777645433,21.369319307135086,12.131008918621438,1.3806841047429421
0,1,0.10009930449512217,1.263548639759001,68.22142334786498,36.65354568230272,1.5206756468248184
0,1,-1.8334384445622471,-0.12360276214593008,60.960864377654154,29.341594307996125,0.4391153868654166
0,1,1.020216756760905,1.693963652537642,46.72256587787851,26.822416677887347,1.7787547391170895
0,1,0.8892640866687622,1.6064704465728115,5.455814549931953,3.2759139784663,1.705847839310161
0,1,-0.26980684173775416,0.9679446201556621,26.53731098174862,10.307644243686385,0.6157479938695282
0,1,1.169576566894981,1.7715622541607168,16.763447647545465,14.032878245439825,5.100879495694961
0,1,1.121729333205531,1.7446801765320499,59.50456806459991,54.32013267634342,3.1156706579337796
0,1,0.31931049075322226,1.3928618819755765,43.751096819160686,19.371760049051495,2.5286918287984155
0,1,0.9956301286751166,1.6736304678228289,17.756366595970547,9.210299392673548,2.055056701328909
0,1,-1.4087207059536617,-0.5496677186333744,23.358298803655686,8.777470834988137,0.4013373279206241
0,1,0.7057289453005664,1.5205467751315374,22.620298115272195,11.183454384298784,1.1041420908127186
0,1,1.0162304133745224,1.6872712603256212,9.347714271556683,11.31082201932189,2.1898328593245986
0,1,1.1395469203552953,1.7559411630804578,11.932395214313136,7.165619906918428,5.2753478359712025
0,1,1.0361690404409138,1.6993179440227377,63.40124232342729,31.12090206669182,2.0864661287183486
0,1,0.21075791593032678,1.2437912646986382,36.976009030898354,16.25819649910239,1.2400159460848499
0,1,0.8810900343974173,1.6191137585384474,14.937219894261936,8.34079828134432,1.9722714359271467
0,1,-0.8175223479473419,-0.38181742596812623,40.08775849139067,15.700886391836113,0.3602487035610459
0,1,0.4511667905021559,1.4048301128370477,11.776523913055982,16.014525063832895,1.390207804604681
0,1,0.9670283416866083,1.6568487944498065,28.160815426736132,19.051861989722408,1.1201559797602059
0,1,-1.2857423611376348,0.34415252473928926,57.27852412244189,27.6378698352866,0.665594897050316
0,1,-0.2434398362970458,1.0403163095550243,36.74011343395765,21.01716580939021,0.82722930418155
0,1,0.315639047310702,1.236584998530655,22.94095781409459,11.513363251950674,1.009604256237364
0,1,-1.4381458328453085,0.2661176679421806,47.05027523381372,33.87123811815947,0.5406233730095575
0,1,-0.2748865338291,1.128241055413448,76.39849914074287,39.28342641998205,1.2937344686119137
0,1,0.8264895235428487,1.5665334117596257,9.223842879495393,7.91029954861778,1.127535802561421
0,1,0.6560434212344459,1.5137684931501223,24.153057549005176,13.915556711412915,1.7530182431771408
0,1,0.7126697918739162,1.5354123185552573,57.76436538536973,22.041132192744165,1.8254716882112032
0,1,1.048691500349653,1.7025356488243464,26.005799273238186,12.65260476702085,1.976700218460453
0,1,0.8366383429513897,1.573072531355325,20.51696035279137,11.24058894023055,1.555052574715191
0,1,0.9053260583201355,1.6330355273943284,23.12508341555122,11.403619691336948,2.015468951009471
0,1,-0.2521272272846713,1.0496275072383996,32.070154634134525,17.34850305721362,0.9853971372139121
0,1,0.7242212055914932,1.5157495828750447,26.858521437229165,12.35491785308475,1.3073551728531336
0,1,1.0286263263991646,1.6969637267169115,55.26451898619834,27.589671435760714,2.339980514911452
0,1,1.1323580950752534,1.7491261536455236,57.88207248257547,31.526747951696763,1.8709323748258135
0,1,1.0207786526291045,1.6910434053473733,47.49811529582239,33.846984783671125,1.2852401195686165
0,1,-1.515969331965483,0.5714937720857449,10.936609443273852,9.03185962431818,0.8123343402274553
0,1,0.3208475902126633,1.238007559179703,31.539375346804,17.498707675325697,1.0850818021271225
0,1,0.4364785165246641,1.3106558912648054,32.87041838226635,16.300181115010364,0.9622855599181364
0,1,0.8385402491758702,1.5961598042570373,25.847224788072662,12.722746853635723,1.7011535049699307
0,1,1.061230682667719,1.714616330996255,44.74402176186505,25.916826926491144,2.6372342806430313
0,1,-1.9447863077471785,0.00563467449471636,49.46024478151425,27.81207345671078,0.4161593865410235
0,1,0.979676282840904,1.6771035360225088,30.939377048570158,36.05635620474107,1.8287596814591716
0,1,0.39729734179508513,1.4173676785914306,61.61838329920916,34.26591164130569,1.5863806097612354
0,1,0.9607922906388033,1.6481467928178062,30.49608142855668,13.321470063573459,1.9003033720292826
0,1,0.5302380173664898,1.4150092227452624,75.16678438348558,35.20252824176783,1.2867642767125556
0,1,-1.406852183460019,0.4926127274089212,25.984720070805004,16.672716183401594,0.6211059934011556
0,1,1.0540272166940197,1.7076957789749412,33.9108446962953,40.18715602319783,2.3118000587575955
0,1,-0.3338848429555541,1.1160919582158817,51.429742730744906,26.929323297728512,1.3875651655722252
0,1,-1.1861392872817795,0.6488190557050141,26.279381450241694,11.58622771407401,0.5727351064432891
0,1,-0.38584596330744514,0.9209587017212465,47.97699623282542,22.304849669068016,0.7983050309071179
0,1,0.9129785159042356,1.6420520842778004,34.115304493009056,14.461874268552533,2.5726057766921464
0,1,0.28842318471662054,1.341336870234302,64.67541315516388,34.69021056185941,1.419634071698502
0,1,0.8232581881434675,1.5791798444408072,35.438451827853115,25.03500749799887,1.451076507540702
0,1,1.0408862648503296,1.7023775894531208,41.27601183322906,17.424105658585813,2.8035549433955684
0,1,0.04555885290343964,1.0823453000226857,16.133211350414516,9.718606267109573,0.8422895729431582
0,1,1.0407064403036435,1.7043766872443504,12.55043185348602,11.603549889366551,2.677473246721645
0,1,-1.118569043657258,0.6099109106237051,15.395892134654611,12.693612297582257,0.660730417616837
0,1,-0.5689080692657398,0.4821655324744214,55.831013105754074,24.861358365771636,0.5194430521192501
0,1,0.29108179312176574,1.3159187439635127,21.92741752222318,11.757652817961985,1.1445872694983728
0,1,1.1161413346273532,1.7419709965605008,28.953255460013935,14.146923460367132,1.2584277001568427
0,1,-0.9871065802157211,0.2786416005483518,36.00512683396854,17.075206468748902,0.5781681212918998
0,1,0.8566881612183828,1.5899818444087954,31.912123282029405,47.66492633273207,1.2099627968675686
0,1,-1.0189864090759135,0.779958622787179,10.288007406835902,5.903031180538282,0.9213355990550892
0,1,-1.3965609288830405,0.3051902478067556,90.62977409657724,49.68770579284819,0.5387646577141795
0,1,0.9481625100773661,1.660763335427496,18.168070432829403,21.864671499901018,2.8451132799450325
0,1,-0.8719103191392987,0.6909421491693319,9.852556499559402,22.360887576595797,0.9236161269158334
0,1,-1.1308433143809484,-0.39974756576694476,65.60131996889513,31.31520319637153,0.3075440926684597
0,1,0.13774081836108065,1.3105667085506636,8.149444607148077,12.322325378583104,1.5955866024079288
0,1,1.0596045179094888,1.7088947263127778,24.43239454726293,13.126246655703575,2.0542347853178713
0,1,-0.9978375967727637,0.15018623298138253,46.47644159903028,25.516653601995554,0.5580366193280625
0,1,-1.2425214439732444,0.7330904010121696,20.807588775740225,12.05740377338258,0.8243854140949746
0,1,0.543407970146836,1.4715989501807067,25.29793671250307,13.507713626733072,1.4108584737977232
0,1,0.3017979764222485,1.1438372646984352,58.80006201970463,21.742650010292916,0.8031416037225539
0,1,0.037602727296104366,1.2746808800293246,44.77572636966396,27.69629976177684,1.34112616280035
0,1,0.7647066062770311,1.5405961724185926,20.145952036071737,16.660240599961455,1.4963404410421313
0,1,0.9901032865641586,1.6743724247123706,14.051736178016913,9.985024225648347,2.5227039813520764
0,1,0.14036807862289447,1.189982073574824,20.080424576256462,14.141546747713225,1.0793845357325507
0,1,0.5713601660079037,1.4596665588669953,19.165215604071406,10.630322512666561,1.812427863792984
0,1,-1.1619191679057777,0.47137280502137907,91.85733387724565,41.37038285878555,0.688219738005385
0,1,0.5329246964356908,1.4635601541278458,28.916000960837586,12.271394207492332,1.735553486281491
0,1,-1.2718261047707422,0.5389257588950311,28.84351906379599,22.673971830487996,0.6405912499838219
0,1,1.0747407425726436,1.7216358286557063,21.43290308345367,10.880996588090374,2.358985823404926
0,1,1.0591288590458081,1.7119083415845593,4.906871607012624,2.2179426801060593,2.5965685957268008
0,1,1.0879109113151122,1.7245679341004625,90.33468945978217,46.56437694703779,1.5753723242513575
0,1,0.4799350695181852,1.4061400345656199,15.03827339027303,10.799487016068866,1.481473631221037
0,1,-1.2376374872300908,-0.0500460052439067,46.51477231343594,23.418215001506162,0.43136414273345813
0,1,-1.066576051244461,0.7071055078904525,17.612457158431873,11.853266846144543,0.8517063972600399
0,1,0.3414072332877267,1.3752041009445786,11.027340539687678,8.85121251875314,1.2302672016787668
0,1,-1.7945774632352451,0.15692641379449332,64.5133514729509,43.41887758260183,0.5423598229901162
0,1,0.6793891494710271,1.5151388645546975,4.732852070969717,9.13415256730959,1.717913749197216
0,1,0.5339435841978846,1.4222285266835721,72.76655258059898,35.50456722547888,0.6787071145988085
0,1,-1.0353534300676415,0.40238659066790866,62.85584818794397,38.861696140171055,0.5831044178368368
0,1,0.03079899229750893,1.0533214551578256,13.268437917842924,7.810032892148525,0.8206278428536944
0,1,-0.4279411983427077,0.738437909370028,72.14695873646505,31.865109030728597,0.6722887378718956
0,1,-0.17570248510264452,1.1266346744494198,42.9664483041474,15.069589976165023,1.2391411747407135
0,1,1.1006114791455053,1.7360478794980578,27.106688057412875,13.659179215010308,3.733477348342085
0,1,1.060847586425842,1.712086954030191,17.634170487541184,23.040164794250828,2.0662178282718133
0,1,1.018277841531975,1.6799338062730766,55.66793030090055,25.294985946767515,1.3041523775006514
0,1,-0.31876845244125374,1.1130866157021002,24.528557403635418,18.056467554575523,1.170438658682441
0,1,1.1394151338634009,1.7562041143263487,30.80799350603464,16.78679765054751,3.5475677895187157
0,1,1.1081588115264056,1.739279031599808,27.153085515715304,17.54530693986995,2.6492277421496206
0,1,0.8211499634085277,1.5847473307418125,30.74527932081808,18.525917905010004,1.8284305208133427
0,1,0.7960227615442643,1.5793875103886394,49.81764826212974,26.23634508575042,1.615469943830437
0,1,-0.6809686821791208,0.7663562979438782,17.585444048101724,7.801243833070109,0.5685011691110289
0,1,1.011140127187173,1.6841539039790556,24.684849619750267,14.150732389950448,2.5846139914033
0,1,-1.3776604022099435,0.5989584054433702,57.68678444455979,29.348121914592124,0.646488328611832
0,1,-0.28616510004301743,1.0885617988472251,32.46409844457122,12.940783043009363,0.9650805674196099
0,1,1.067999022988987,1.7159859029254927,28.14199974125891,23.650836687568905,2.919379218181746
0,1,-1.4502440000717942,0.4096763565647672,37.326593875704106,16.71962175215249,0.7935267606989516
0,1,-0.6856659145954693,0.8341958063198127,32.6842427684954,15.976607070255561,0.8494882938218442
0,1,0.20365892195715896,1.3326388741908273,6.916859614556394,11.905166505294654,1.523730309433539
0,1,-0.9142264228998385,0.726246167744057,28.501624051232106,14.552290418264606,0.7036823356219112
0,1,-0.15467660678559314,1.1393199913703287,22.199144717774512,13.005709790342582,1.2054302268047303
0,1,0.5727942051808244,1.4937207866776963,42.653244104735634,25.207123617052194,2.2401335337915937
0,1,-0.9193570535277282,0.8351690390781392,17.936642419565384,12.288668656908666,0.7598535008037276
0,1,-1.3448796368432256,0.311418842181232,67.75669614281978,30.038852396169315,0.5327105481762411
0,1,1.1959888044618046,1.7866294719899727,0.0,7.821557065491774,18.100765873782663
0,1,-0.7637348807470592,0.5039119429782212,54.94245720873786,21.319687226880326,0.5843455657888779
